c:\Users\xander\Documents\github_repositories\NIST-alloy-data-API\code_examples\python\alloys-api-python-examples\cpcsv\Ta_CP_data.csvTemperature: K,Heat capacity at constant pressure Cp: J/K/mol,Uncertainty,Pressure,Ref Temp,Data Set ID,State,Representation,Method,Description,Purity,Purity Units,Year
4.601,0.0401287,0.00120386,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.627,0.0404551,0.00121365,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.699,0.0407689,0.00122307,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.728,0.0417061,0.00125118,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.731,0.0425262,0.00127579,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.76,0.0427145,0.00128143,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.813,0.0441245,0.00132373,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.826,0.0425471,0.00127641,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.835,0.0447102,0.00134131,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.864,0.0447562,0.00134269,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
4.939,0.046275,0.00138825,None kPa,N/A,8983,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.94 weight % (total),spectroscopy",99.94,Weight %,1955
1.2,0.00723832,0.000144766,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
1.3,0.00790776,0.000158155,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
1.4,0.0085772,0.000171544,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
1.5,0.00924664,0.000184933,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
1.6,0.00991608,0.000198322,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
1.7,0.0106274,0.000212547,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
1.8,0.0112968,0.000225936,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
1.9,0.0120499,0.000240998,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.0,0.0127612,0.000255224,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.1,0.0135143,0.000270286,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.2,0.0143093,0.000286186,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.3,0.0150624,0.000301248,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.4,0.0158992,0.000317984,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.5,0.0166942,0.000333883,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.6,0.017531,0.000350619,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.7,0.0184096,0.000368192,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.8,0.0192882,0.000385765,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
2.9,0.0202087,0.000404174,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.0,0.0211292,0.000422584,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.1,0.0220915,0.00044183,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.2,0.0230538,0.000461077,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.3,0.024058,0.00048116,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.4,0.025104,0.00050208,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.5,0.02615,0.000523,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.6,0.0272378,0.000544757,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.7,0.0283675,0.00056735,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.8,0.0294972,0.000589944,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
3.9,0.0306687,0.000613374,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
4.0,0.0318821,0.000637642,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
20.0,1.48063,0.0296127,None kPa,N/A,9341,['C'],A,not stated,12099,99.9,Not Specified %,1956
12.0,0.31,0.006,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
14.0,0.481,0.009,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
15.0,0.598,0.011,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
16.0,0.732,0.013,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
18.0,1.046,0.018,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
20.0,1.414,0.023,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
22.0,1.854,0.028,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
24.0,2.36,0.034,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
25.0,2.64,0.037,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
26.0,2.941,0.039,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
28.0,3.586,0.045,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
30.0,4.209,0.048,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
35.0,5.904,0.054,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
40.0,7.632,0.051,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
45.0,9.322,0.041,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
50.0,10.845,0.022,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
55.0,12.284,0.025,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
60.0,13.577,0.027,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
65.0,14.728,0.029,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
70.0,15.711,0.031,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
75.0,16.619,0.033,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
80.0,17.447,0.035,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
85.0,18.192,0.036,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
90.0,18.824,0.038,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
95.0,19.343,0.039,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
100.0,19.82,0.04,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
105.0,20.255,0.041,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
110.0,20.673,0.041,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
115.0,21.029,0.042,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
120.0,21.364,0.043,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
125.0,21.661,0.043,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
130.0,21.933,0.044,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
135.0,22.184,0.044,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
140.0,22.426,0.045,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
145.0,22.61,0.045,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
150.0,22.799,0.046,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
155.0,22.979,0.046,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
160.0,23.15,0.046,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
165.0,23.301,0.047,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
170.0,23.443,0.047,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
175.0,23.568,0.047,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
180.0,23.686,0.047,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
185.0,23.803,0.048,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
190.0,23.912,0.048,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
195.0,24.012,0.048,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
200.0,24.104,0.048,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
205.0,24.196,0.048,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
210.0,24.284,0.049,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
215.0,24.359,0.049,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
220.0,24.43,0.049,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
225.0,24.497,0.049,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
230.0,24.568,0.049,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
235.0,24.635,0.049,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
240.0,24.698,0.049,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
245.0,24.757,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
250.0,24.815,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
255.0,24.866,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
260.0,24.916,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
265.0,24.966,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
270.0,25.02,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
273.16,25.05,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
275.0,25.071,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
280.0,25.125,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
285.0,25.175,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
290.0,25.225,0.05,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
295.0,25.267,0.076,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
298.16,25.292,0.076,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
300.0,25.309,0.076,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
305.0,25.347,0.076,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
310.0,25.384,0.076,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
315.0,25.418,0.076,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
320.0,25.455,0.076,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
325.0,25.489,0.076,None kPa,N/A,10511,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,foil",99.9,Not Specified %,1958
